127.0.0.1 - - [21/Jul/2015:14:47:23 +0200] "GET /cargocpc/index.html HTTP/1.1" 200 124
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:avatar-picker/AvatarPicker-templates.js?locale=fr-FR HTTP/1.1" 200 4170
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:calendar/Calendar.setup.js HTTP/1.1" 200 12549
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:group-pickers/groupPickerUtil.js?locale=fr-FR HTTP/1.1" 200 890
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:calendar/Calendar.js HTTP/1.1" 200 57990
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:ie-imitation-placeholder/IEImitationPlaceholder.js HTTP/1.1" 200 1231
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:group-pickers/initSingleGroupPickers.js?locale=fr-FR HTTP/1.1" 200 1680
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:jira-project-issuetype-fields/initProjectIssueTypeSelect.js?locale=fr-FR HTTP/1.1" 200 1708
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:jira-project-issuetype-fields/ProjectIssueTypeSelect.js?locale=fr-FR HTTP/1.1" 200 2728
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:group-pickers/initMultiGroupPickers.js?locale=fr-FR HTTP/1.1" 200 1066
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:jira-project-issuetype-fields/initIssueTypePickers.js?locale=fr-FR HTTP/1.1" 200 678
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:jira-project-issuetype-fields/initProjectPickers.js?locale=fr-FR HTTP/1.1" 200 976
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:jira-fields/IssuePicker.js?locale=fr-FR HTTP/1.1" 200 6744
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:jira-fields/field-templates.js?locale=fr-FR HTTP/1.1" 200 2186
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:jira-fields/MultiUserListPicker.Item.js?locale=fr-FR HTTP/1.1" 200 2655
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:jira-fields/initCascadingSelects.js?locale=fr-FR HTTP/1.1" 200 2434
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:jira-fields/MultiUserListPicker.js?locale=fr-FR HTTP/1.1" 200 3360
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:jira-fields/initMultiselectPickers.js?locale=fr-FR HTTP/1.1" 200 1477
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:jira-fields/LabelPicker.js?locale=fr-FR HTTP/1.1" 200 3443
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:jira-fields/initDatePickers.js?locale=fr-FR HTTP/1.1" 200 1041
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:jira-fields/initComponentPickers.js?locale=fr-FR HTTP/1.1" 200 2957
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:jira-fields/initLegacyGroupPickers.js?locale=fr-FR HTTP/1.1" 200 988
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:jira-fields/initIssuePickers.js?locale=fr-FR HTTP/1.1" 200 794
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:jira-fields/initLabelPickers.js?locale=fr-FR HTTP/1.1" 200 2058
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:jira-fields/initVersionPickers.js?locale=fr-FR HTTP/1.1" 200 2750
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:jira-fields/initCommentControls.js?locale=fr-FR HTTP/1.1" 200 832
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:jira-fields/initLogWorkControls.js?locale=fr-FR HTTP/1.1" 200 2415
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:jira-fields/initPriorityPickers.js?locale=fr-FR HTTP/1.1" 200 491
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:jira-fields/initInlineAttach.js?locale=fr-FR HTTP/1.1" 200 647
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/2.4.17/_/download/resources/com.atlassian.jira.jira-quick-edit-plugin:quick-form/quick-form-namespace.js?locale=fr-FR HTTP/1.1" 200 42
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/2.4.17/_/download/resources/com.atlassian.jira.jira-quick-edit-plugin:quick-form/quick-form-util.js?locale=fr-FR HTTP/1.1" 200 6020
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/2.4.17/_/download/resources/com.atlassian.jira.jira-quick-edit-plugin:quick-form/quick-form-model.js?locale=fr-FR HTTP/1.1" 200 11182
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/2.4.17/_/download/resources/com.atlassian.jira.jira-quick-edit-plugin:quick-form/quick-form-field.js?locale=fr-FR HTTP/1.1" 200 3299
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/2.4.17/_/download/resources/com.atlassian.jira.jira-quick-edit-plugin:quick-form/quick-form-templates.js?locale=fr-FR HTTP/1.1" 200 2538
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/2.4.17/_/download/resources/com.atlassian.jira.jira-quick-edit-plugin:quick-form/quick-form-picker.js?locale=fr-FR HTTP/1.1" 200 8791
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/2.4.17/_/download/resources/com.atlassian.jira.jira-quick-edit-plugin:quick-form/quick-form-container.js?locale=fr-FR HTTP/1.1" 200 10331
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/2.4.17/_/download/resources/com.atlassian.jira.jira-quick-edit-plugin:quick-form/quick-form-form.js?locale=fr-FR HTTP/1.1" 200 24254
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/2.4.17/_/download/resources/com.atlassian.jira.jira-quick-edit-plugin:quick-create-issue/issue-create.js?locale=fr-FR HTTP/1.1" 200 30376
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.5.27/_/download/resources/com.atlassian.plugins.jira-html5-attach-images:jira-html5-attach-images-resources/path.js?locale=fr-FR HTTP/1.1" 200 607
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.5.27/_/download/resources/com.atlassian.plugins.jira-html5-attach-images:jira-html5-attach-images-resources/resource-uris.js?locale=fr-FR HTTP/1.1" 200 722
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/c900e577b2e2e67754284b6af1b46ba4-CDN/fr_FR3c00tt/64019/3/7.3.14/_/download/resources/com.atlassian.jira.plugin.ext.bamboo:bamboo-soy-resources/bamboo-components.soy.js?locale=fr-FR HTTP/1.1" 200 4551
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/1.5.27/_/download/resources/com.atlassian.plugins.jira-html5-attach-images:jira-html5-attach-images-resources/attach-screenshot-form-soy.js?locale=fr-FR HTTP/1.1" 200 3543
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.5.27/_/download/resources/com.atlassian.plugins.jira-html5-attach-images:jira-html5-attach-images-resources/base64decode.js?locale=fr-FR HTTP/1.1" 200 2515
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/2.4.17/_/download/resources/com.atlassian.jira.jira-quick-edit-plugin:quick-create-issue/issue-edit-templates.js?locale=fr-FR HTTP/1.1" 200 8140
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.5.27/_/download/resources/com.atlassian.plugins.jira-html5-attach-images:jira-html5-attach-images-resources/utility.js?locale=fr-FR HTTP/1.1" 200 8651
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.5.27/_/download/resources/com.atlassian.plugins.jira-html5-attach-images:jira-html5-attach-images-resources/requireDeployJava.js?locale=fr-FR HTTP/1.1" 200 1413
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.5.27/_/download/resources/com.atlassian.plugins.jira-html5-attach-images:jira-html5-attach-images-resources/polyfill.js?locale=fr-FR HTTP/1.1" 200 11942
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.5.27/_/download/resources/com.atlassian.plugins.jira-html5-attach-images:jira-html5-attach-images-resources/issue-paste.js?locale=fr-FR HTTP/1.1" 200 14859
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.6/_/download/resources/com.atlassian.administration.atlassian-admin-quicksearch-jira:admin-quicksearch-webresources/adminQuickNav.js?locale=fr-FR HTTP/1.1" 200 1206
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.5.27/_/download/resources/com.atlassian.plugins.jira-html5-attach-images:jira-html5-attach-images-resources/html5.js?locale=fr-FR HTTP/1.1" 200 32077
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR3c00tt/64019/3/1.0.12/_/download/resources/com.atlassian.jira.plugins.jira-browser-metrics:jira-browser-metrics/browser-metrics-dialogs.js HTTP/1.1" 200 7187
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR3c00tt/64019/3/1.0.12/_/download/resources/com.atlassian.jira.plugins.jira-browser-metrics:jira-browser-metrics/browser-metrics.js HTTP/1.1" 200 6143
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.5.27/_/download/resources/com.atlassian.plugins.jira-html5-attach-images:jira-html5-attach-images-resources/deployJava.js?locale=fr-FR HTTP/1.1" 200 52083
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.jira-header-plugin:newsletter-signup-tip/static/components/newsletter/NewsletterSignup.js?locale=fr-FR HTTP/1.1" 200 3133
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.jira-header-plugin:newsletter-signup-tip/static/components/newsletter/initNewsletterSignup.js?locale=fr-FR HTTP/1.1" 200 618
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR3c00tt/64019/3/1.18.3/_/download/resources/com.atlassian.jira.jira-projects-plugin:sidebar-switch-analytics/analytics.js HTTP/1.1" 200 598
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR3c00tt/64019/3/1.18.3/_/download/resources/com.atlassian.jira.jira-projects-plugin:browser-util/browser-util.js HTTP/1.1" 200 733
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.jira-header-plugin:newsletter-signup-tip/static/components/newsletter/NewsletterSignup.soy.js?locale=fr-FR HTTP/1.1" 200 1209
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.18.3/_/download/resources/com.atlassian.jira.jira-projects-plugin:project-centric-navigation-user-options/project-centric-navigation-user-options.js?locale=fr-FR HTTP/1.1" 200 269
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.18.3/_/download/resources/com.atlassian.jira.jira-projects-plugin:project-centric-navigation-user-options/project-centric-navigation-dark-feature-controller.js?locale=fr-FR HTTP/1.1" 200 6728
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources/keymaster.js?locale=fr-FR HTTP/1.1" 200 9780
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources/amd-wrappers.js?locale=fr-FR HTTP/1.1" 200 377
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources/Analytics.js?locale=fr-FR HTTP/1.1" 200 936
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources/KeyTester.js?locale=fr-FR HTTP/1.1" 200 1873
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources/UndoManager.js?locale=fr-FR HTTP/1.1" 200 2811
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources/UndoableTextarea.js?locale=fr-FR HTTP/1.1" 200 3424
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources/TextareaManipulator.js?locale=fr-FR HTTP/1.1" 200 7145
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources/keymaster-setup.js?locale=fr-FR HTTP/1.1" 200 775
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources/WikiEnabledTextarea.js?locale=fr-FR HTTP/1.1" 200 9379
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources/WikiEditor.js?locale=fr-FR HTTP/1.1" 200 12606
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR3c00tt/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources-init/wiki-editor-init.js HTTP/1.1" 200 905
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources/wiki-editor-soy.js?locale=fr-FR HTTP/1.1" 200 17968
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.3.13/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin:rotp-menu/appswitcher_old.js?locale=fr-FR HTTP/1.1" 200 4829
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.3.13/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin:rotp-menu/appswitcher.js?locale=fr-FR HTTP/1.1" 200 10506
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/3.3.13/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin:rotp-menu/appswitcher-soy.js?locale=fr-FR HTTP/1.1" 200 7294
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/3.3.13/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin:rotp-menu/appswitcher_old-soy.js?locale=fr-FR HTTP/1.1" 200 6649
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/0eb908548c0c068c3d87968a10052d24-CDN/fr_FR3c00tt/64019/3/3.3.13/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin:rotp-menu/inline-dialog.js?locale=fr-FR HTTP/1.1" 200 35420
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.jira-header-plugin:jira-header/init-dropdown2.js HTTP/1.1" 200 3382
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:calendar-fr/calendar-fr.js HTTP/1.1" 200 3968
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/1f110918f0bf91d966e7a0b7806356e0-CDN/fr_FR3c00tt/64019/3/6.4.4/_/download/resources/com.atlassian.jira.jira-header-plugin:jira-header/header-dropdown.js?locale=fr-FR HTTP/1.1" 200 2916
192.168.123.146 - - [21/Jul/2015:14:48:14 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR3c00tt/64019/3/1.0/_/download/resources/jira.webresources:calendar-localisation-moment/Calendar-localisation-moment.js HTTP/1.1" 200 1013
192.168.123.146 - - [21/Jul/2015:14:48:15 +0200] "GET /jira/s/57f411ff8b6e4e0a2ccfd60f8edb8f44-CDN/fr_FR3c00tt/64019/3/2/_/download/superbatch/js/batch.js?source=webContextStatic&locale=fr-FR HTTP/1.1" 200 2310483
192.168.123.146 - - [21/Jul/2015:14:48:16 +0200] "GET /jira/s/0d9d9cbbbeb755a5085263a639e769af-CDN/fr_FR3c00tt/64019/3/2/_/download/superbatch/css/batch.css HTTP/1.1" 200 283717
192.168.123.146 - - [21/Jul/2015:14:48:16 +0200] "GET /jira/rest/api/1.0/shortcuts/64019/4bd66a30baf29e37c556a8b4e1461d91/shortcuts.js HTTP/1.1" 200 1369
192.168.123.146 - - [21/Jul/2015:14:48:16 +0200] "GET /jira/secure/Dashboard.jspa HTTP/1.1" 200 130372
192.168.123.146 - - [21/Jul/2015:14:48:16 +0200] "GET /jira/s/fr_FR32qq3h/64019/3/_/images/icon-jira-logo.png HTTP/1.1" 200 2312
192.168.123.146 - - [21/Jul/2015:14:48:16 +0200] "GET /jira/s/fr_FR-vqpcqc/64019/3/5.7.27/_/download/resources/com.atlassian.auiplugin:aui-experimental-iconfont/atlassian-icons.woff HTTP/1.1" 200 54765
192.168.123.146 - - [21/Jul/2015:14:48:16 +0200] "GET /jira/s/fr_FR32qq3h/64019/3/1.0/_/images/icons/sprites/icons_module.png HTTP/1.1" 200 5400
192.168.123.146 - - [21/Jul/2015:14:48:16 +0200] "GET /jira/s/fr_FR3c00tt/64019/3/3.10.10/_/download/resources/com.atlassian.gadgets.dashboard:dashboard/images/icons/tools_20.png HTTP/1.1" 200 329
